0,01798620996209156;0,0;
0,08839967720705841;0,3333333333333333;
0,3392436312341827;0,6666666666666666;
0,7310585786300049;1,0;
0,935030830871336;1,3333333333333333;
0,9870462724693041;1,6666666666666667;
0,9975273768433653;2,0;
0,9995320432743672;2,3333333333333335;
0,9999115808299811;2,6666666666666665;
0,999983298578152;3,0;
0,9999968454661461;3,3333333333333335;
0,9999994041839921;3,6666666666666665;
0,9999998874648379;4,0;
0,9999999677581336;4,333333333333333;
0,999999829295783;4,666666666666667;
0,9999990962088846;5,0;
0,9999952149055051;5,333333333333333;
0,9999746658854106;5,666666666666667;
0,9998658833738697;6,0;
0,9992903296008995;6,333333333333333;
0,9962540734899408;6,666666666666667;
0,9804812248559964;7,0;
0,9046505351008906;7,333333333333333;
0,641834045088731;7,666666666666667;
0,2528757327293305;8,0;
0,060086650174007626;8,333333333333334;
